enabled	verified	applyDefault	officialTechnicId	catalogId	name	conflictGroup	stackRule	attack	attackPct	magic	magicPct	speed	speedPct	dmgPct	extraAC	extraACPct	extraHP	extraHPPct	extraMP	extraMPPct	extraST	extraSTPct	extraMaxWeight	extraMaxWeightPct	extraHit	extraHitPct	extraAvoid	extraAvoidPct	extraAttackDelay	extraAttackDelayPct	extraMagicDelay	extraMagicDelayPct	extraFireRes	extraFireResPct	extraWaterRes	extraWaterResPct	extraEarthRes	extraEarthResPct	extraWindRes	extraWindResPct	extraNeutralRes	extraNeutralResPct	extraDamageReducePct	extraCritRatePct	extraBreath	extraHearing	extraSeeing	extraSmelling	extraFullness	extraThirst	extraSteal	extraLockpickingFail	extraFangAttack	extraFishingGaugeLength	extraFishingHitZone	extraSmithingGradeZone	extraSmithingGaugeSlip	extraSmithingHitZone	extraCarpentryGradeZone	extraCarpentryGaugeSlip	extraCarpentryHitZone	extraTailoringGradeZone	extraTailoringGaugeSlip	extraTailoringHitZone	extraDecorationGradeZone	extraDecorationGaugeSlip	extraDecorationHitZone	extraCookingGradeZone	extraCookingGaugeSlip	extraCookingHitZone	extraBrewingGradeZone	extraBrewingGaugeSlip	extraBrewingHitZone	extraAlchemyGradeZone	extraAlchemyGaugeSlip	extraAlchemyHitZone	extraReplicationGradeZone	extraReplicationGaugeSlip	extraReplicationHitZone	extraBeautyGaugeSlip	extraBeautyHitZone	hpRegenPerMinute	stRegenPerMinute	mpRegenPerMinute	stCostReducePct	mpCostReducePct	itemUseDelayPct	physicalDamageReducePct	physicalReflectPct	magicReflectPct	skillEffects	customEffects	memo	source	wikiName	matchStatus	matchedBuffIds	matchedOfficialTechnicIds	parsedStatsHint	unparsedNotes	equipmentNames	rawInfo	sourcePage	wikiId
			8764	technic-8764	満天の星	technic-8764	same-technic																																																																																							wiki-manual	満天の星	matched	technic-8764	8764	魔力:5		スターリースカイ ゴーグル	魔力が上昇し、砂嵐による視界不良を防いで砂漠の美しい夜空を満喫できる 魔力+5、砂嵐無効化	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:366
			3034	technic-3034	満腹・潤喉度軽減 Lv1	technic-3034	same-technic																																																																																							wiki-manual	満腹・潤喉度軽減 Lv1	matched	technic-3034	3034		数値効果を自動抽出できませんでした	厨房師シップ装備	満腹・潤喉度の低下を軽減する効果 Lv1では効果確認できず。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:367
			3035	technic-3035	満腹・潤喉度軽減 Lv2	technic-3035	same-technic																																																																																							wiki-manual	満腹・潤喉度軽減 Lv2	matched	technic-3035	3035		数値効果を自動抽出できませんでした	マスター厨房師シップ装備	満腹・潤喉度の低下を軽減する効果 Lv1では効果確認できず。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:368
			3036	technic-3036	満腹・潤喉度軽減 Lv3	technic-3036	same-technic																																																																																							wiki-manual	満腹・潤喉度軽減 Lv3	matched	technic-3036	3036		数値効果を自動抽出できませんでした	ゴッド厨房師シップ装備 / ピクニック バスケット	満腹・潤喉度の低下を軽減する効果 Lv1では効果確認できず。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:369
			8502	technic-8502	満腹度軽減 Lv1	technic-8502	same-technic																																																																																							wiki-manual	満腹度軽減 Lv1	matched	technic-8502	8502		数値効果を自動抽出できませんでした	カモの卵	空腹を和らげる効果	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:370
			4364	technic-4364	満腹度軽減 Lv2	technic-4364	same-technic																																																																																							wiki-manual	満腹度軽減 Lv2	matched	technic-4364	4364		数値効果を自動抽出できませんでした	くわえ団子 / 非常肉 / うな重(腰) / 上うな重 / 頭乗りささみ / 子ガモ / カエルのノベルティマグ / ホイップクリーム カチューシャ / 唐揚げメイス	満腹度の減少を和らげる効果 潤喉度軽減 Lv2とは併用不？（ＧＭ発言？）	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:371
			8503	technic-8503	満腹度軽減 Lv3	technic-8503	same-technic																																																																																							wiki-manual	満腹度軽減 Lv3	matched	technic-8503	8503		数値効果を自動抽出できませんでした	カモネギ / おせちシールド / 頭乗りアヒル / ポップコーン バケット	空腹を和らげる効果	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:372
			10205	technic-10205	みかわしきゃく	technic-10205	same-technic																																																																																							wiki-manual	みかわしきゃく	matched	technic-10205	10205		数値効果を自動抽出できませんでした	ノーブル ナイト ブーツ	回避率と移動速度が5%上昇する ※WarAgeでは効果がない	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:373
			12617	technic-12617	妖想狐術 (ミクズメノホウ)	technic-12617	same-technic				3								-1	-10																																																																										wiki-manual	妖想狐術 (ミクズメノホウ)	matched	technic-12617	12617	魔力%:3% / MP%:-10% / MP:-1		サンジョウノ・春姫 なりきりウィッグ カラー / サンジョウノ・春姫 なりきりウィッグ	魔力が上昇して、ＭＰの消費を軽減する ※WarAgeでは効果がない 魔力+3%,消費MP-10%	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:374
			7940	technic-7940	水桶	technic-7940	same-technic																																																																																							wiki-manual	水桶	matched	technic-7940	7940		数値効果を自動抽出できませんでした	スイカ桶	暑さによる体の水分蒸発を軽減することで喉の渇きを抑えることができる	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:375
			8115	technic-8115	水蜘蛛	technic-8115	same-technic																																																																																							wiki-manual	水蜘蛛	matched	technic-8115	8115		数値効果を自動抽出できませんでした	水蜘蛛	水面を歩くように移動できる ※本来の使用方法とは異なるかもしれない	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:376
			11158	technic-11158	ミステリアス オーラ	technic-11158	same-technic		3																				-10																																																																	wiki-manual	ミステリアス オーラ	matched	technic-11158	11158	攻撃力%:3% / 攻撃ディレイ:-10	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	アイハイディング ウィッグ / アシメバング ウィッグ	ただならぬ雰囲気を漂わせる強者のオーラ 攻撃力と攻撃速度が上昇する ※WarAgeでは効果がない 攻撃力+3%、攻撃ディレイ-10 他のディレイ短縮効果と併用可能(ただし 武士の魂 とは併用不可)	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:377
			13041	technic-13041	三つの願い	technic-13041	same-technic																																																																																							wiki-manual	三つの願い	matched	technic-13041	13041		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	アラビアン チャーリー	与えるダメージが少し増加し、ペットの成長率が少し上昇して、重量が軽くなる ※WarAgeでは効果がない 所持重量10%軽減 ペットの成長率を1.1倍にする 詳しくは「 ペット#y66d9c48 」ページを参照 攻撃力が上昇するわけではなくダメージそのものが約5%増加する。 魔力やスキル依存の攻撃には効果がなく、採集にも効果がある 効果対象の詳細は 物理攻撃ダメージアップ を参照 物理攻撃ダメージアップ(物理与ダメージ増加バフ)の併用関係は アイテム/追加効果/併用2#物理攻撃ダメージアップ(物理与ダメージ増加バフ) を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:378
			8763	technic-8763	ミュージカル	technic-8763	same-technic																																																																																							wiki-manual	ミュージカル	matched	technic-8763	8763		数値効果を自動抽出できませんでした	クロスドレッサー スーツ / 音符のイヤリング	音楽スキルの効果が上昇する ※WarAgeでは効果が無い 音楽効果アップの併用関係は アイテム/追加効果/併用#音楽 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:379
			7445	technic-7445	ミュージック スタート！	technic-7445	same-technic																																																																																							wiki-manual	ミュージック スタート！	matched	technic-7445	7445		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	アイドル マイク	待機モーションが変化し音楽のテクニックのディレイが短縮される 音楽テクニックの詠唱時間-20%、ディレイ-20%短縮 ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:380
			13385	technic-13385	ミリタリーアーツ	technic-13385	same-technic																																																																																							wiki-manual	ミリタリーアーツ	matched	technic-13385	13385		数値効果を自動抽出できませんでした	バイカラー ミリタリー ウェア（黒） / バイカラー ミリタリー ウェア（白） / ミリタリー フェイスガード	戦闘技術の効果が上昇し、攻撃力依存のダメージが少し上昇する ※WarAgeでは効果がない 戦闘技術テクニックの効果がスキル+20相当される 戦闘技術効果アップの併用関係は アイテム/追加効果/併用#戦闘技術 を参照 攻撃力が上昇するわけではなくダメージそのものが約10%増加する。 魔力やスキル依存の攻撃には効果がなく、採集にも効果がある 効果対象の詳細は 物理攻撃ダメージアップ を参照 物理攻撃ダメージアップ(物理与ダメージ増加バフ)の併用関係は アイテム/追加効果/併用2#物理攻撃ダメージアップ(物理与ダメージ増加バフ) を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:381
			7814	technic-7814	蓑であったか	technic-7814	same-technic																																																																																							wiki-manual	蓑であったか	matched	technic-7814	7814		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ミノムシの蓑	ふかふかなミノムシのような寝袋に包まれて自然回復が上昇する ※WarAgeでは効果が無い 1分間にHP/ST/MPそれぞれ112回復 効果中は移動不可、テクニック使用不可、アイテム使用可能 光の加護、闇の加護と併用可能 腰(装)の自然回復上昇系Buff（キャンプ、大鎌の魔力など）全般と併用可能	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:382
			4828	technic-4828	魅惑の腰振り	technic-4828	same-technic																																																																																							wiki-manual	魅惑の腰振り	matched	technic-4828	4828		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	腰ミノ	ダンスのディレイを短縮する ダンステクニックのディレイ5%短縮。 複合テクニックのライブ ステージも短縮される。 ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:383
			13002	technic-13002	魅惑のマーメイド	technic-13002	same-technic																																																																																							wiki-manual	魅惑のマーメイド	matched	technic-13002	13002	属性ダメージ%:10%(水属性)		アクア マーメイド ティアラ / アクア マーメイド ドレス / アクア マーメイド ピアス	水属性の効果が上昇して、水中呼吸が可能になり、MPの自然回復速度が少し上昇する ※WarAgeでは効果がない 水属性の技や魔法の効果が上昇する 効果量（ダメージ増加量）は約10% 効果時間には影響しないものが大半(一部増加するものもある)、効果量も低スキルや一部のテクニックでは上記%とは異なるものがある 効果（ダメージ・buff・回復など）が発生する段階で装備されていればいいため、 同部位でも破壊魔法効果アップや強化魔法効果アップなどと併用が可能 水属性効果アップの効果対象は アイテム/追加効果/検証#水属性ダメージアップ を参照 水属性効果アップの併用関係は アイテム/追加効果/併用2#水属性ダメージアップ を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:384
			6604	technic-6604	ムーン パワー	technic-6604	same-technic																																																																																							wiki-manual	ムーン パワー	matched	technic-6604	6604		数値効果を自動抽出できませんでした	クレセント ムーン イヤリング	牙の攻撃力と命中率が上昇する	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:385
			11784	technic-11784	むぎゅっ	technic-11784	same-technic																																																																											41.25	41.25	41.25										wiki-manual	むぎゅっ	matched	technic-11784	11784	HP自然回復/分:41.25/min / ST自然回復/分:41.25/min / MP自然回復/分:41.25/min	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	ユキの抱っこぬいぐるみ / モモの抱っこぬいぐるみ / アイネの抱っこぬいぐるみ / アイリの抱っこぬいぐるみ / メアの抱っこぬいぐるみ	待機モーションが変化して、自然回復量とペットの取得経験値が少し上昇する ※自然回復量UPはWarAgeでは効果がない 1分間にHP/ST/MPが41.25回復する。 ペットの成長率を1.1倍にする 詳しくは「 ペット#y66d9c48 」ページを参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:386
			11840	technic-11840	無限の龍神	technic-11840	same-technic																																																																											112.5												wiki-manual	無限の龍神	matched	technic-11840	11840	HP自然回復/分:112.5/min	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	オーフィス コスチューム カラー / オーフィス コスチューム	物理と魔法のダメージを軽減して、HPの自然回復量が大幅に上昇する ※WarAgeでは効果がない 物理&魔法ダメージ15%ダメージカット 1分間にHPが112.5回復する。 ※ダメージカットは倍率の高いもの1つのみ有効 詳細は 反撃・反射・ダメージカットについて を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:387
			7837	technic-7837	虫の羽ばたき	technic-7837	same-technic																				1	10																																																																		wiki-manual	虫の羽ばたき	matched	technic-7837	7837	速度:5 / 回避%:10% / 回避:1	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	インセクト ウィング	待機時と移動時のモーションが変化し、移動速度と回避が上昇する ※WarAgeでは効果が無い 移動速度 +5？、回避 +10%、待機・移動モーション変化	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:388
			12777	technic-12777	無重力感	technic-12777	same-technic																																																																																							wiki-manual	無重力感	matched	technic-12777	12777		数値効果を自動抽出できませんでした	スフェリカル ベッド	無重力のような寝心地でHP、ST、MPの自然回復量が上昇する ※WarAgeでは効果がない	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:389
			6483	technic-6483	ムササビ モード	technic-6483	same-technic																																																																																							wiki-manual	ムササビ モード	matched	technic-6483	6483		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ムササビ スーツ	飛膜を広げることでグライダーのように滑空し、落下ダメージを軽減する ※WarAgeでは効果が無い 専用技『グライディング フライト』が使用可能になる 複合技「グライディング フライト」の前提条件。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:390
			3273	technic-3273	無病息災	technic-3273	same-technic																																																																																							wiki-manual	無病息災	matched	technic-3273	3273		数値効果を自動抽出できませんでした	虚無僧の綿服 / 頭乗り招き猫	病気にかからなくなる	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:391
			10190	technic-10190	名工の技	technic-10190	same-technic																																																																																							wiki-manual	名工の技	matched	technic-10190	10190		数値効果を自動抽出できませんでした	長帆前掛け	『 鍛冶、大工、裁縫、装飾細工、複製、料理、醸造、薬調合 』のアクションゲージの滑りを抑えます	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:392
			7993	technic-7993	名調教師	technic-7993	same-technic																																																																																							wiki-manual	名調教師	matched	technic-7993	7993		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	アウラ なりきりウィッグ	調教技のディレイを15%短縮する ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:393
			6952	technic-6952	冥府の力	technic-6952	same-technic																																																																																							wiki-manual	冥府の力	matched	technic-6952	6952	攻撃力:5 / 魔力:5	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	死神の大鎌	世界が闇に包まれる時、真の力を発揮する ※効果は 22:00~3:59 の時間帯のみ ※War Ageでは効果が無い 22:00～3:59の間、攻撃力+5、魔力+5、1分間にHPが約113回復。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:394
			13189	technic-13189	夫婦剣	technic-13189	same-technic																																																																																							wiki-manual	夫婦剣	matched	technic-13189	13189		数値効果を自動抽出できませんでした	背負い干将莫耶	攻撃力に依存するダメージが増加して、魔法ダメージを15%軽減する ※WarAgeでは効果がない 攻撃力が上昇するわけではなくダメージそのものが約10%増加する。 魔力やスキル依存の攻撃には効果がなく、採集にも効果がある 効果対象の詳細は 物理攻撃ダメージアップ を参照 物理攻撃ダメージアップ(物理与ダメージ増加バフ)の併用関係は アイテム/追加効果/併用2#物理攻撃ダメージアップ(物理与ダメージ増加バフ) を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:395
			5897	technic-5897	メカニカル ノアジェット	technic-5897	same-technic																																																																																							wiki-manual	メカニカル ノアジェット	matched	technic-5897	5897		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	メカニカル ノアジェット	※落下速度軽減のみ、WarAgeでは効果がない（150113仕様変更） ジャンプ力が1.45倍に上昇する 落下速度が60%軽減する 風の加護と併用不可	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:396
			7568	technic-7568	女神の加護	technic-7568	same-technic																																																																																							wiki-manual	女神の加護	matched	technic-7568	7568		数値効果を自動抽出できませんでした	ゴッデス ウィッグ	女神の力によりHPとMPの自然回復量を高める ※他の自然回復系効果と併用可能 ※WarAgeでは効果が無い 1分間にHP/MPがそれぞれ約30回復 励起系（励起する魂、リラックス モード、不老治癒の鞘、和御魂の加護、天上の光）と併用可	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:397
			12388	technic-12388	メダロッター	technic-12388	same-technic																																																																																							wiki-manual	メダロッター	matched	technic-12388	12388	スキル+:20(調教)	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	アラセ なりきりウィッグ( カラー) / アラセ なりきりウェア( カラー) / アラセ なりきりメダロッチ( カラー) / アラセ なりきりパンツ( カラー) / アラセ なりきりシューズ( カラー) / ヒカル なりきりウィッグ( カラー) / ヒサキ なりきりウィッグ( カラー) / ヒサキ なりきりワンピース( カラー) / ヒサキ なりきりメダロッチ( カラー) / ヒサキ なりきりシューズ( カラー) / ヒサキ なりきりイヤリング( カラー) / イッキ なりきりウィッグ( カラー) / イッキ なりきりウェア( カラー) / イッキ なりきりメダロッチ( カラー) / イッキ なりきりパンツ( カラー) / イッキ なりきりシューズ( カラー)	ペットの取得経験値が上昇する 260303パッチ にてアップグレード ペットの取得経験値と調教スキルの効果が大幅に上昇する ペットの成長率を1.1倍にする ペットの成長率を1.2倍にする 詳しくは「 ペット#y66d9c48 」ページを参照 調教テクニックの効果がスキル+20相当される 調教効果アップの併用関係は アイテム/追加効果/併用#調教 を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:398
			9930	technic-9930	メディカリスト	technic-9930	same-technic																																																																																							wiki-manual	メディカリスト	matched	technic-9930	9930	スキル+:10(薬調合)		羽織白衣 / スチームパンク ペストマスク	アイテムの使用ディレイを大幅に短縮し、薬調合スキルの効果が上昇する アイテム使用ディレイ及びアイテム使用速度(包帯巻き速度など)-20% アイテム使用ディレイ短縮効果は1つのみ有効 薬調合テクニックの効果がスキル+10相当される	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:399
			4793	technic-4793	メデュシアナ召喚	technic-4793	same-technic																																																																																							wiki-manual	メデュシアナ召喚	matched	technic-4793	4793		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	メドゥーサ ウィッグ	蛇を呼び出し操れる ※女性を攻撃することができない メドゥーサ ウィッグを装備して約3秒後に「メデュシアナ召喚」のBUFFが点灯 約57秒後にメデュシアナを4匹召喚（33秒で消滅、25秒後に再召喚の繰り返し） メデュシアナはベビースネークと同等サイズの白蛇で、NPCにも攻撃が可能。 女性型NPCには攻撃しない。（ただし一部の女性型NPCに攻撃してしまう） ミラージュ ミミックと併用可能。青ペットや特殊ペットと併用可能。 メデュシアナのステータス詳細	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:400
			8693	technic-8693	免許皆伝	technic-8693	same-technic																																																																																							wiki-manual	免許皆伝	matched	technic-8693	8693		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	免許皆伝	攻撃、待機、移動のモーションが変化し、 刀剣技のディレイが短縮される	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:401
			12769	technic-12769	猛牛の力	technic-12769	same-technic		3																				-10																																																																	wiki-manual	猛牛の力	matched	technic-12769	12769	攻撃力%:3% / 攻撃ディレイ:-10		ブル グローブ	攻撃力と攻撃速度が上昇する ※WarAgeでは効果がない 攻撃力+3%、攻撃ディレイ-10	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:402
			7631	technic-7631	猛獣の力	technic-7631	same-technic																																																																																							wiki-manual	猛獣の力	matched	technic-7631	7631		数値効果を自動抽出できませんでした	熊の着ぐるみ / オーバーサイズ ベアパーカー	※気持ちが昂り攻撃性がまして攻撃力が上昇する ※WerAgeでは効果が無い 攻撃力3%UP	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:403
			13008	technic-13008	猛獣の爪	technic-13008	same-technic																																																																																							wiki-manual	猛獣の爪	matched	technic-13008	13008		数値効果を自動抽出できませんでした	ビースト クロー	回避が上昇して、攻撃ディレイが減少する ※WarAgeでは効果がない	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:404
					モーション変化		same-technic																																																																																							wiki-manual	モーション変化	multiple	technic-1327 / technic-1334 / technic-1335 / technic-3113 / technic-3461 / technic-3657 / technic-4042 / technic-5166	1327 / 1334 / 1335 / 3113 / 3461 / 3657 / 4042 / 5166		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ナイトメア装備(染色可)	通常攻撃のモーションがかかと落としになる	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:405
					モーション変化		same-technic																																																																																							wiki-manual	モーション変化	multiple	technic-1327 / technic-1334 / technic-1335 / technic-3113 / technic-3461 / technic-3657 / technic-4042 / technic-5166	1327 / 1334 / 1335 / 3113 / 3461 / 3657 / 4042 / 5166		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ノア ユニット ブースター +3 / ノア ユニット ブースター Type S	移動モーションが変化する レビテイションと同じ走り方(ホバー)になる。 泳ぎモーションが直立不動になる。 T.SやY.K.Sのまま移動できる。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:406
					モーション変化		same-technic																																																																																							wiki-manual	モーション変化	multiple	technic-1327 / technic-1334 / technic-1335 / technic-3113 / technic-3461 / technic-3657 / technic-4042 / technic-5166	1327 / 1334 / 1335 / 3113 / 3461 / 3657 / 4042 / 5166		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	クロコダイル マスク / マグロ ブースター / キングシャーグルミ（胴）	泳ぎモーションが変化する 泳ぎモーションがマーメイド ミミック時のものになる	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:407
					モーション変化		same-technic																																																																																							wiki-manual	モーション変化	multiple	technic-1327 / technic-1334 / technic-1335 / technic-3113 / technic-3461 / technic-3657 / technic-4042 / technic-5166	1327 / 1334 / 1335 / 3113 / 3461 / 3657 / 4042 / 5166		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	幻竜の御守	泳ぎモーションが平泳ぎに変化する	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:408
					モーション変化		same-technic																																																																																							wiki-manual	モーション変化	multiple	technic-1327 / technic-1334 / technic-1335 / technic-3113 / technic-3461 / technic-3657 / technic-4042 / technic-5166	1327 / 1334 / 1335 / 3113 / 3461 / 3657 / 4042 / 5166		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ミリタリー フェイス ペイント	歩きモーションがほふく前進に変化する 停止時の旋回モーションもほふく前進に変化する。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:409
			11157	technic-11157	もこもこガード	technic-11157	same-technic																																																																																							wiki-manual	もこもこガード	matched	technic-11157	11157		数値効果を自動抽出できませんでした	もこもこのマント	もこもこのマントが物理と魔法のダメージを15%軽減する ※WarAgeでは効果がない	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:410
			7873	technic-7873	モスキート スナッチ	technic-7873	same-technic																																																																																							wiki-manual	モスキート スナッチ	matched	technic-7873	7873		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	モスキート フェイスガード	熱を感知し正確に敵の動きを知ることで牙スキルの命中率を上昇させる ※専用技『 チューチュー ドレイン 』が使用可能になる ※WarAgeでは効果が無い	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:411
			7829	technic-7829	モスキート ボディ	technic-7829	same-technic																																																																																							wiki-manual	モスキート ボディ	matched	technic-7829	7829		数値効果を自動抽出できませんでした	モスキート スーツ	キャラクターサイズが33%に縮小できるが、防御力も33%に低下する ※WarAgeでは効果が無い サイズ変更の併用に関しては アイテム/追加効果/検証#サイズ変更について を参照	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:412
			7720	technic-7720	もふもふ	technic-7720	same-technic																																																																																							wiki-manual	もふもふ	matched	technic-7720	7720		数値効果を自動抽出できませんでした	頭乗りこぺんぎん	もふもふの毛がダメージを軽減してくれる ※WarAgeでは効果が無い 効果わかる人はここに記載してください	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:413
			11214	technic-11214	桃の加護	technic-11214	same-technic																																																																													42										wiki-manual	桃の加護	matched	technic-11214	11214	MP自然回復/分:42/min	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	雪洞の杖	精神力スキルの効果とMPの自然回復力が増加し、専用技『 ピーチ キャノン 』が使用可能になる ※秘伝の書[ ピーチ キャノン ]を入手するには『 雪洞の杖 』を装備した状態でメモリーズボックスを右クリックしてください。 精神力 テクニックの効果がスキル+20相当される( 魔力ではないことに注意 ) 1分間にMPが42回復する。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:414
			8508	technic-8508	森で一休み	technic-8508	same-technic																																																																																							wiki-manual	森で一休み	matched	technic-8508	8508		数値効果を自動抽出できませんでした	スタンプ チェアー	森の精霊の加護を受け、スタミナの自然回復が大幅に上がる ※トレントやスプリガンの友好を得る ※WarAgeでは効果が無い 1分間にSTが約160回復する。 バスと違い友好度は気にしないではなく友好的になる。 強制的にお座り(seat motion)状態になる。	アイテム/追加効果/常時発動2	MoE Wiki (main) - アイテム_追加効果_常時発動2(1).htm:415
